0.000000 119.742051
0.015625 163.976250
0.031250 184.686044
0.062500 210.522677
0.125000 239.383391
0.250000 263.158041
0.500000 253.497283
0.625000 229.421864
0.750000 192.032624
0.875000 136.807829
0.937500 97.862172
0.968750 72.646981
1.000000 35.001547
