0.000000 2.226692
0.250000 266.572287
0.500000 307.672756
0.750000 482.810999
0.875000 469.137540
0.937500 455.460992
0.968750 439.198373
0.984375 434.823119
0.992188 432.557657
0.996094 431.405630
0.998047 430.824810
0.999023 430.533201
0.999512 430.387097
0.999756 430.313970
1.000000 144.204774
