0.000000 27.067561
0.015625 71.064038
0.031250 94.286893
0.062500 125.690747
0.125000 165.645894
0.250000 208.772279
0.500000 211.117422
0.625000 188.240797
0.750000 152.706655
0.875000 101.754851
0.937500 67.166163
0.968750 45.358563
1.000000 13.269477
